title,reading,reading_raw,language,meaning,object,type_object,material,date,sortdate,date_derivation,site,field_name,location,position,direction,script,alphabet,line_number,letter_number_min,letter_number_max,sign_number,craftsmanship,condition,sigla_tm,sigla_pid,sigla_mancini,sigla_mlr,source,object_source,checklevel,object_checklevel,problem,revision_id,revision_timestamp,object_revision_id,object_revision_timestamp,url,object_url
HU-4.1,§,§,none,none,HU-4 rod,unidentifiable,bronze,,,,unknown,,Castello del Buonconsiglio,front,unknown,none,,0,,,,embossed,complete,218571,,INC-3 (a),302,Schumacher 2004: 197 f.,IR: 285 (No. 71); Schumacher 2004: 197–198,0,5,,18117,2021-12-13T20:59:29Z,13542,2015-09-17T12:38:43Z,https://tir.univie.ac.at/wiki/HU-4.1,https://tir.univie.ac.at/wiki/HU-4_rod
HU-4.2,$,$,unknown,unknown,HU-4 rod,unidentifiable,bronze,,,,unknown,,Castello del Buonconsiglio,"back, centre",ambiguous,unknown,,1,,,1,embossed,complete,218571,,INC-3 (b a),303 (V),Schumacher 2004: 197 f.,IR: 285 (No. 71); Schumacher 2004: 197–198,0,5,,18118,2021-12-13T20:59:40Z,13542,2015-09-17T12:38:43Z,https://tir.univie.ac.at/wiki/HU-4.2,https://tir.univie.ac.at/wiki/HU-4_rod
HU-4.3,?,?,unknown,unknown,HU-4 rod,unidentifiable,bronze,,,,unknown,,Castello del Buonconsiglio,front,ambiguous,unknown,,1,,,1,embossed,complete,218571,,INC-3 (b b),302 (R),Schumacher 2004: 197 f.,IR: 285 (No. 71); Schumacher 2004: 197–198,0,5,,18119,2021-12-13T20:59:52Z,13542,2015-09-17T12:38:43Z,https://tir.univie.ac.at/wiki/HU-4.3,https://tir.univie.ac.at/wiki/HU-4_rod
HU-5.1,laustẹ,lauste!laustẹ,Raetic,'Lauste' (PN),HU-5 bronze,bronze,bronze,4th–3rd centuries BC,-300,typology,unknown,,unknown,centre,sinistroverse,North Italic script,Sanzeno alphabet,1,6,,,embossed,unknown,653548,,SA-19 (a),305 (a),Schumacher 2004: 331,"Gempeler 1976: 45, fig. 11a, 11b",0,1,,18120,2021-12-13T21:00:31Z,9651,2014-11-17T13:35:36Z,https://tir.univie.ac.at/wiki/HU-5.1,https://tir.univie.ac.at/wiki/HU-5_bronze
HU-5.2,?ịφiliẹ,unknown!?ịφiliẹ,unknown,unknown,HU-5 bronze,bronze,bronze,4th–3rd centuries BC,-300,typology,unknown,,unknown,"top, foot",sinistroverse,North Italic script,Sanzeno alphabet,1,7,,,embossed,unknown,653549,,SA-19 (b),305 (b),Schumacher 2004: 331,"Gempeler 1976: 45, fig. 11a, 11b",1,1,cp. Vepelie?,18121,2021-12-13T21:00:45Z,9651,2014-11-17T13:35:36Z,https://tir.univie.ac.at/wiki/HU-5.2,https://tir.univie.ac.at/wiki/HU-5_bronze
HU-5.3,$ ??,$ space ??,none,unknown,HU-5 bronze,bronze,bronze,4th–3rd centuries BC,-300,typology,unknown,,unknown,"bottom, foot",unknown,none,,1,,,2,embossed,unknown,653550,,SA-19 (c),305 (c),,"Gempeler 1976: 45, fig. 11a, 11b",2,1,"besser addI2d, marken vorne auf bronzen (noch extra?)",18122,2021-12-13T21:01:01Z,9651,2014-11-17T13:35:36Z,https://tir.univie.ac.at/wiki/HU-5.3,https://tir.univie.ac.at/wiki/HU-5_bronze
HU-6,taevvtarie,unknown!taevvtarie,unknown,unknown,HU-6 bronze,bronze,bronze,4th–3rd centuries BC,-300,typology,unknown,,unknown,"foot, lower area",sinistroverse,North Italic script,Sanzeno alphabet,1,8,10,,embossed,unknown,563551,,SA-20,306,Schumacher 2004: 332,"Gempeler 1976: 48, fig. 12a, 12b",2,1,weitere Deko-Striche? Symbol extra?,17863,2021-11-08T19:01:07Z,9657,2014-11-17T13:43:39Z,https://tir.univie.ac.at/wiki/HU-6,https://tir.univie.ac.at/wiki/HU-6_bronze
HU-7,?ẹḳiesiuṭikutanin/metḷainile,)si!?ẹḳiesi utiku!uṭiku taniun!tanin / metlainile!metḷainile,Raetic,'by ?ekie Metlaini given <i>tanin</i>' (?),HU-7 situla,vessel,bronze,third quarter of the 6<sup>th</sup> century BC,-537,typology,unknown,,Rhode Island School of Design Museum,rim,dextroverse,North Italic script,Magrè alphabet,1,27,,,embossed,damaged,563552,,,304,,,3,0,"Abb bei Whatmough, metvainile, update drawing",18253,2024-10-20T08:51:31Z,18196,2022-08-29T19:37:38Z,https://tir.univie.ac.at/wiki/HU-7,https://tir.univie.ac.at/wiki/HU-7_situla
IT-1,???,unknown!???,unknown,unknown,IT-1 potsherd,handle,pottery,250–15 BC,-125,archaeological context,Volders,Himmelreich,Museum Wattens,"handle, outside",ambiguous,unknown,,1,,,3,incised before firing,"complete, restored",218555,,VOL-1,sub iudice nr. 20,Schumacher 2004: 190,"Kasseroler 1957: 102 [find No. M 619], pl. 42, 1",1,0,vor oder nach dem Brand - vgl. andere Himmelreich-Scherben,17865,2021-11-08T19:02:23Z,15480,2016-03-23T10:46:13Z,https://tir.univie.ac.at/wiki/IT-1,https://tir.univie.ac.at/wiki/IT-1_potsherd
IT-2,χaisurus,χaisurus,Raetic,'of Gaisuru',IT-2 potsherd,bowl,pottery,,,archaeological context,Volders,Himmelreich,Museum Wattens,"outside, side",sinistroverse,North Italic script,Magrè alphabet,1,8,,,engraved,"complete, restored",218556,,VOL-2,295,Schumacher 2004: 190,"Kasseroler 1957: 102 [find No. M 620], pl. 42, 2",1,0,Aussage über U korrekt (link)?,17866,2021-11-08T19:02:39Z,13745,2015-09-28T07:57:04Z,https://tir.univie.ac.at/wiki/IT-2,https://tir.univie.ac.at/wiki/IT-2_potsherd
IT-3,tiva,tiva,unknown,unknown,IT-3 potsherd,vessel,pottery,250–150 BC,-200,archaeological context,Volders,Himmelreich,Tiroler Landesmuseum Ferdinandeum,outside,ambiguous,unknown,,1,4,,,incised before firing,"fragmentary, restored",218557,,VOL-3,296,Schumacher 2004: 190,"Sinnhuber 1949: 64–65, pl. XXV, 43",2,0,Verweis; was sagt der zeitpunkt der ritzung aus (s. Kasseroler 1957),17867,2021-11-08T19:02:50Z,15479,2016-03-23T09:48:07Z,https://tir.univie.ac.at/wiki/IT-3,https://tir.univie.ac.at/wiki/IT-3_potsherd
IT-4,piθiẹ[???]ịχụṛṿịle,piθie!piθiẹ unknown![???]ịχụṛṿịle,Raetic,unknown,IT-4 unidentifiable,musical instrument,antler,120–15 BC,-70,archaeological context,Fritzens,Pirchboden,Museum Wattens,bottom,sinistroverse,North Italic script,Magrè alphabet,1,14,17,,engraved,"damaged, incomplete",653553,,,43,Schumacher 2004: 326 ff.,"Tomedi 2001: 31–32, fig. 19; Tomedi 2004: 384 et seq., fig. 2",1,5,Lesung/Interpretation/Wortseiten,17868,2021-11-08T19:03:18Z,17384,2020-04-03T17:04:01Z,https://tir.univie.ac.at/wiki/IT-4,https://tir.univie.ac.at/wiki/IT-4_unidentifiable
IT-5,?:/]θ̣[ ]θ̣?kaịa[ ?/utiku:θaukịṣ/kleimunθeis/avaśuerasi:ihi,!? : / !]θ̣[ !  !]θ̣?kaịa[ !  ? / utiku : θaukis!θaukịṣ / kleimunθeis / avaśuerasi : ihi,Raetic,unknown,IT-5 plaque,plaque,bronze,end of the 6th–beginning of the 5th centuries BC,-500,palaeography,Ampass,Demlfeld,Abteilung Ur- und Frühgeschichte Universität Innsbruck,front,sinistroverse,North Italic script,Sanzeno alphabet,5,38,,,embossed,fragmentary,653554,,,1,,"Tomedi et al. 2006: 119–120, fig. 7; Marchesini 2013: 45–53, fig. 1, fig. 2; De Simone & Marchesini 2013: pl. 1",3,1,"ihi, Stefan check, wortseite taukis (ablativ?)",17869,2021-11-08T19:03:41Z,17385,2020-04-03T17:07:15Z,https://tir.univie.ac.at/wiki/IT-5,https://tir.univie.ac.at/wiki/IT-5_plaque
IT-6,aiθiu,unknown!aiθiu,unknown,unknown,IT-6 stone,stone,stone,,,archaeological context,Pfaffenhofen,Hörtenberg,Landeskonservatorat für Tirol,front,ambiguous,unknown,,1,,,3,engraved,complete,653555,,,96,,,1,0,"zwei runde Steine mit Löchern (7019, 7112 Ghislanzoni, Castello) mit Strichen",17870,2021-11-08T19:04:07Z,17387,2020-04-03T17:11:09Z,https://tir.univie.ac.at/wiki/IT-6,https://tir.univie.ac.at/wiki/IT-6_stone
IT-7,]leθ?(?)θ̣ị,unknown!]leθ?(?)θ̣ị,unknown,unknown,IT-7 plaque,plaque,iron,unknown,,archaeological context,Pfaffenhofen,Hörtenberg,Landeskonservatorat für Tirol,front,sinistroverse,North Italic script,Magrè alphabet,1,6,7,,embossed,"incomplete, damaged",653556,,,,,,0,0,,17871,2021-11-08T19:04:21Z,17388,2020-04-03T17:11:32Z,https://tir.univie.ac.at/wiki/IT-7,https://tir.univie.ac.at/wiki/IT-7_plaque
IT-8,piθan[,piθam(n)e!piθan[,Raetic,unknown,IT-8 potsherd,handle,pottery,,,"typology, archaeological context",Fliess,Pillerhöhe,Archäologisches Museum Fliess,outside,sinistroverse,North Italic script,Magrè alphabet,1,5,,,incised before firing,incomplete,653557,,,,,,0,0,,17872,2021-11-08T19:04:34Z,17380,2020-04-03T15:42:14Z,https://tir.univie.ac.at/wiki/IT-8,https://tir.univie.ac.at/wiki/IT-8_potsherd
IT-9,]θak[,unknown!]θak[,unknown,unknown,IT-9 fragment,miniature shield,bronze,probably 5<sup>th</sup> century,-450,"typology, cultural context",Fliess,Pillerhöhe,Abteilung Ur- und Frühgeschichte Universität Innsbruck,back,sinistroverse,North Italic script,,1,3,,,embossed,fragmentary,968005,,,,,,0,0,,18081,2021-11-14T14:04:38Z,17382,2020-04-03T15:44:51Z,https://tir.univie.ac.at/wiki/IT-9,https://tir.univie.ac.at/wiki/IT-9_fragment
MA-1,piθamne helanu,piθam(n)e!piθamne space helanu,Raetic,"'Piθamne, son of Hela*'",MA-1 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,sinistroverse,North Italic script,Magrè alphabet,1,13,,,engraved,complete,218474,221,MA-11,61,"Schumacher 2004: 161, 338 f.","Pellegrini 1918: 184–185 [No. 12], fig. 19; Nothdurfter 2002: 1148 [list 3, No. 5]",1,5,orientation,17873,2021-11-08T19:06:27Z,13967,2015-10-29T13:00:11Z,https://tir.univie.ac.at/wiki/MA-1,https://tir.univie.ac.at/wiki/MA-1_antler
MA-10,piþiekerpinake,piθie!piþie ker þinaχe!pinake,Raetic,'Piθie ? dedicated',MA-10 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,Castello,Museo Nazionale Atestino,front,dextroverse,North Italic script,Magrè alphabet,1,14,,,engraved,complete,218483,229,MA-7,62,"Schumacher 2004: 163, 339","Pellegrini 1918: 187 [No. 17], fig. 24; Mayr 1956b: 245 [No. 1], fig. 2; Gambacurta et al. 2002: 189 [cat. No. 22.1]; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17879,2021-11-08T19:08:07Z,13977,2015-10-29T13:11:56Z,https://tir.univie.ac.at/wiki/MA-10,https://tir.univie.ac.at/wiki/MA-10_antler
MA-11,ẹ]ṣθuvaθinaχe,esθua!ẹ]ṣθuva þinaχe!θinaχe,Raetic,'Esθua dedicated' (?),MA-11 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,dextroverse,North Italic script,Magrè alphabet,1,12,,,engraved,"incomplete, damaged",218484,231,MA-3,65,Schumacher 2004: 163,"Pellegrini 1918: 180 [No. 5], fig. 12; Gambacurta et al. 2002: 189 [cat. No. 22.8]; Nothdurfter 2002: 1149 [list 3, No. 5]",1,0,orientation,17880,2021-11-08T19:08:15Z,13978,2015-10-29T13:12:40Z,https://tir.univie.ac.at/wiki/MA-11,https://tir.univie.ac.at/wiki/MA-11_antler
MA-12,estualeaφiṛ·[,esθuale!estuale unknown!aφiṛ·[,Raetic,'of/by Estu* ?',MA-12 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,Castello,Museo Nazionale Atestino,front,dextroverse,North Italic script,Magrè alphabet,1,11,,12,engraved,incomplete,218485,232,MA-2,54,Schumacher 2004: 164,"Pellegrini 1918: 180 [No. 4], fig. 11; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17881,2021-11-08T19:08:24Z,13979,2015-10-29T13:13:12Z,https://tir.univie.ac.at/wiki/MA-12,https://tir.univie.ac.at/wiki/MA-12_antler
MA-13,es·sθuaθel·pa?inua,esθua!es·sθua unknown!θel·pa?inua,Raetic,unknown,MA-13 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,mixed,North Italic script,Magrè alphabet,1,16,,18,engraved,"complete, damaged",218486,233,MA-1,55,"Schumacher 2004: 164, 340","Pellegrini 1918: 179 [No. 3], fig. 10; Pellegrini & Sebesta 1965: 3–4, fig. 2; Gambacurta et al. 2002: 189 [cat. No. 22.7]; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17882,2021-11-08T19:08:56Z,13981,2015-10-29T13:19:15Z,https://tir.univie.ac.at/wiki/MA-13,https://tir.univie.ac.at/wiki/MA-13_antler
MA-14,esium·ninuśur·,esiumninu!esium·ninu śur!śur·,Raetic,'son of Esi/umne ?',MA-14 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,"front, unknown",dextroverse,North Italic script,Magrè alphabet,1,12,,14,engraved,complete,218487,234,MA-4,53,"Schumacher 2004: 164, 340","Pellegrini 1918: 179 [No. 2], fig. 9; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17883,2021-11-08T19:09:06Z,13982,2015-10-29T13:19:55Z,https://tir.univie.ac.at/wiki/MA-14,https://tir.univie.ac.at/wiki/MA-14_antler
MA-16,val·θeφnu,valθe?nu!val·θeφnu,Raetic,'son of Valθe?*',MA-16 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,dextroverse,North Italic script,Magrè alphabet,1,8,,9,engraved,complete,218489,236,MA-16,58,Schumacher 2004: 164,"Pellegrini 1918: 181 [No. 6], fig. 13; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17886,2021-11-08T19:09:54Z,13984,2015-10-29T13:22:43Z,https://tir.univie.ac.at/wiki/MA-16,https://tir.univie.ac.at/wiki/MA-16_antler
MA-17,klevieval·θikinuasua,klevie valθikinu!val·θikinu asua,Raetic,"'Klevie son of Valtiki-*, ?'",MA-17 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,mixed,North Italic script,Magrè alphabet,1,18,,19,engraved,complete,218490,237,MA-15,51,Schumacher 2004: 165,"Pellegrini 1918: 182 [No. 7], fig. 14; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17885,2021-11-08T19:09:46Z,13985,2015-10-29T13:23:35Z,https://tir.univie.ac.at/wiki/MA-17,https://tir.univie.ac.at/wiki/MA-17_antler
MA-18,knusesusinu,knuse susinu,Raetic,"'Knuse, son of Susi'",MA-18 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,sinistroverse,North Italic script,Magrè alphabet,1,11,,,engraved,"complete, damaged",218491,238,MA-17,56,Schumacher 2004: 165,"Pellegrini 1918: 182 [No. 8], fig. 15; Gambacurta et al. 2002: 189 [cat. No. 22.10]; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17887,2021-11-08T19:10:16Z,13986,2015-10-29T13:24:23Z,https://tir.univie.ac.at/wiki/MA-18,https://tir.univie.ac.at/wiki/MA-18_antler
MA-19,lasθeφutiχinu,lasθe φutiχinu,Raetic,"'Lasθe, son of Φutiχi*'",MA-19 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,sinistroverse,North Italic script,Magrè alphabet,1,13,,,engraved,"complete, damaged",218492,239,MA-13,57,Schumacher 2004: 165,"Pellegrini 1918: 183 [No. 9], fig. 16; Gambacurta et al. 2002: 189 [cat. No. 22.6]; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17888,2021-11-08T19:10:43Z,13987,2015-10-29T13:25:11Z,https://tir.univie.ac.at/wiki/MA-19,https://tir.univie.ac.at/wiki/MA-19_antler
MA-2,piθanmelka[θ̣ụṛịẹþ̣ụ,piθam(n)e!piθanme unknown!lka[θ̣ụṛịẹþ̣ụ,Raetic,'Piθanme ?',MA-2 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,dextroverse,North Italic script,Magrè alphabet,1,17,,,engraved,"complete, damaged",218475,"222, 230",MA-10,60,"Schumacher 2004: 161, 339","Pellegrini 1918: 185 [No. 13], fig. 20; Gambacurta et al. 2002: 189 [cat. No. 22.3]; Nothdurfter 2002: 1148 [list 3, No. 5]",1,5,orientation,18079,2021-11-08T20:34:13Z,13970,2015-10-29T13:04:49Z,https://tir.univie.ac.at/wiki/MA-2,https://tir.univie.ac.at/wiki/MA-2_antler
MA-20,]θ̣ịχ̣ịṇụa??(?)iχa,)nu!]θ̣ịχ̣ịṇụ unknown!a??(?)iχa,Raetic,'son of ?-ki ?',MA-20 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,sinistroverse,North Italic script,Magrè alphabet,1,12,,,engraved,"fragmentary, damaged",218493,240,MA-14,52,Schumacher 2004: 165,"Pellegrini 1918: 187 [No. 18], fig. 25; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17889,2021-11-08T19:10:54Z,13988,2015-10-29T13:26:10Z,https://tir.univie.ac.at/wiki/MA-20,https://tir.univie.ac.at/wiki/MA-20_antler
MA-21,pịθ̣[,unknown!pịθ̣[,unknown,unknown,MA-21 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",unknown,front,sinistroverse,North Italic script,Magrè alphabet,1,3,,,engraved,fragmentary,218494,241,MA-12,50,Schumacher 2004: 166,"Pellegrini 1918: 186 [No. 16], fig. 23; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17890,2021-11-08T19:11:06Z,13989,2015-10-29T13:27:48Z,https://tir.univie.ac.at/wiki/MA-21,https://tir.univie.ac.at/wiki/MA-21_antler
MA-22,]ạθa,unknown!]ạθa,unknown,unknown,MA-22 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,ambiguous,North Italic script,,1,3,,,engraved,fragmentary,218495,242,MA-21,68,Schumacher 2004: 166,"Pellegrini 1918: 178 [No. 1], fig. 8; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17891,2021-11-08T19:11:16Z,13990,2015-10-29T13:28:30Z,https://tir.univie.ac.at/wiki/MA-22,https://tir.univie.ac.at/wiki/MA-22_antler
MA-23,usθiþu/zezeve,usθiþu / zezeve,Raetic,unknown,MA-23 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,sinistroverse,North Italic script,Magrè alphabet,2,12,,,engraved,complete,218496,243,MA-18,49,Schumacher 2004: 166,"Pellegrini 1918: 188 [No. 19], fig. 26; Gambacurta et al. 2002: 189 [cat. No. 22.9]; Nothdurfter 2002: 1149 [list 3, No. 5]",1,5,orientation,17892,2021-11-08T19:11:30Z,13991,2015-10-29T13:29:17Z,https://tir.univie.ac.at/wiki/MA-23,https://tir.univie.ac.at/wiki/MA-23_antler
MA-24,]ś,unknown!]ś,unknown,unknown,MA-24 ingot,ingot,lead,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,ambiguous,unknown,,1,,,2,engraved,fragmentary,218497,,MA-22 (a),46,Schumacher 2004: 166,"Pellegrini 1918: 174, fig. 6; PID: 48, n. X; LIR: 260–261 with fig.",0,5,,17893,2021-11-08T19:11:40Z,14894,2016-01-26T11:12:30Z,https://tir.univie.ac.at/wiki/MA-24,https://tir.univie.ac.at/wiki/MA-24_ingot
MA-4,]eiluke[(?)?]śu,unknown!]eiluke[(?) unknown!?]śu,Raetic,unknown,MA-4 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,sinistroverse,North Italic script,Magrè alphabet,1,8,,,engraved,fragmentary,218477,"223, 235",MA-19,47,"Schumacher 2004: 162, 164","Pellegrini 1918: 189 [No. 20] fig. 27; Nothdurfter 2002: 1148 [list 3, No. 5]",1,5,orientation,18080,2021-11-08T20:34:47Z,13972,2015-10-29T13:06:38Z,https://tir.univie.ac.at/wiki/MA-4,https://tir.univie.ac.at/wiki/MA-4_antler
MA-5,piθieikuniiþu,piθie unknown!ikuniiþu,Raetic,'Piθie ?',MA-5 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,dextroverse,North Italic script,Magrè alphabet,1,12,13,,engraved,complete,218478,224,MA-9,63,"Schumacher 2004: 162, 339","Pellegrini 1918: 185–186 [No. 14], fig. 21; Gambacurta et al. 2002: 190 [cat. No. 22.5]; Nothdurfter 2002: 1148 [list 3, No. 5]",1,5,orientation,17874,2021-11-08T19:06:49Z,13973,2015-10-29T13:07:41Z,https://tir.univie.ac.at/wiki/MA-5,https://tir.univie.ac.at/wiki/MA-5_antler
MA-6,piθiemetinu/θriahis·̣,piθie metinu / θriahis·̣,Raetic,"'Piθie, son of Meti* ?'",MA-6 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,sinistroverse,North Italic script,Magrè alphabet,2,18,,19,engraved,complete,218479,225,MA-8,48,"Schumacher 2004: 162, 339","Pellegrini 1918: 186 [No. 15], fig. 22; Gambacurta et al. 2002: 190 [cat. No. 22.4]; Nothdurfter 2002: 1148 [list 3, No. 5]",1,5,orientation,17875,2021-11-08T19:06:59Z,13974,2015-10-29T13:08:55Z,https://tir.univie.ac.at/wiki/MA-6,https://tir.univie.ac.at/wiki/MA-6_antler
MA-7,]ẹmaniṣ[,unknown!]ẹmaniṣ[,unknown,unknown,MA-7 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",unknown,front,sinistroverse,North Italic script,,1,6,,,engraved,"fragmentary, damaged",218480,226,MA-20,66,Schumacher 2004: 162,"Pellegrini 1918: 189 [No. 21], fig. 28; Nothdurfter 2002: 1148 [list 3, No. 5]",1,5,orientation,17876,2021-11-08T19:07:20Z,13980,2015-10-29T13:16:50Z,https://tir.univie.ac.at/wiki/MA-7,https://tir.univie.ac.at/wiki/MA-7_antler
MA-8,reiθemuiuþinaχe,reiθe muiu þinaχe,Raetic,unknown,MA-8 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,sinistroverse,North Italic script,Magrè alphabet,1,15,,,engraved,complete,218481,227,MA-5,59 a,Schumacher 2004: 163,"Pellegrini 1918: 183 [No. 10], fig. 17; Nothdurfter 2002: 1148–1149 [list 3, No. 5]",1,5,orientation,17877,2021-11-08T19:07:44Z,13975,2015-10-29T13:10:15Z,https://tir.univie.ac.at/wiki/MA-8,https://tir.univie.ac.at/wiki/MA-8_antler
MA-9,pitalelemaisþinake,pitale lemais þinaχe!þinake,Raetic,'Pitale ? dedicated',MA-9 antler,unidentifiable,antler,3rd–2nd centuries BC,-200,archaeological context,Magrè,"Castello,",Museo Nazionale Atestino,front,dextroverse,North Italic script,Magrè alphabet,1,18,,,engraved,complete,218482,228,MA-6,64,"Schumacher 2004: 163, 339","Pellegrini 1918: 184 [No. 11], fig. 18; Gambacurta et al. 2002: 189 [cat. No. 22.2]; Nothdurfter 2002: 1149 [list 3, No. 5]",2,5,"orientation, Wortseiten",17878,2021-11-08T19:07:58Z,13976,2015-10-29T13:11:05Z,https://tir.univie.ac.at/wiki/MA-9,https://tir.univie.ac.at/wiki/MA-9_antler
NO-1,?]ukinua[,-nu!?]ukinu unknown!a[,Raetic,unknown,NO-1 fragment,vessel,bronze,,,,Cles,Campi Neri,Castello del Buonconsiglio,rim,sinistroverse,North Italic script,Sanzeno alphabet,1,7,,,embossed,fragmentary,218444,209,CL-1,33,Schumacher 2004: 150,PID: 22–23 (No. 209),2,5,"Verweis Campi, Battisti: Buffa N. Racc. p. 44",17894,2021-11-08T19:12:26Z,13541,2015-09-17T12:37:00Z,https://tir.univie.ac.at/wiki/NO-1,https://tir.univie.ac.at/wiki/NO-1_fragment
NO-10,rileke:sa,rileke : unknown!sa,Raetic,unknown,NO-10 slab,slab,porphyry,5th–1st centuries BC,-250,unknown,Tavòn,,Castello del Buonconsiglio,,sinistroverse,North Italic script,Sanzeno alphabet,1,8,,9,engraved,damaged,218452,208,TAV-1,41,Schumacher 2004: 152,Zamboni 2011f: 640,1,5,Verweis auf Zambonis Fachmeinung (Objektseite)?,17903,2021-11-08T19:15:12Z,13549,2015-09-17T12:59:41Z,https://tir.univie.ac.at/wiki/NO-10,https://tir.univie.ac.at/wiki/NO-10_slab
NO-11,pirikaniśnu,piri kaniśnu,Raetic,'Piri Kaniśnu' (PN),NO-11 bronze,bronze,bronze,end of the 5th century BC–around 400 BC,-400,archaeological context,Dercolo,,Tiroler Landesmuseum Ferdinandeum,front,sinistroverse,North Italic script,Sanzeno alphabet,1,11,,,embossed,"complete, restored",218453,214,DE-1,20,Schumacher 2004: 152,"Wieser 1883: 220–221; Walde-Psenner 1976: 211 (No. 74), fig. 74; Zemmer-Plank et al. 1985: 165 (cat. No. 35)",0,5,,17906,2021-11-08T19:16:35Z,17621,2020-04-16T09:54:53Z,https://tir.univie.ac.at/wiki/NO-11,https://tir.univie.ac.at/wiki/NO-11_bronze
NO-12,is?(?)(?)?n$,is?(?)(?)?n$,unknown,unknown,NO-12 bowl,bowl,pottery,,,"typology, archaeological context",Dercolo,,Castello del Buonconsiglio,bottom,sinistroverse,unknown,,1,,,,incised,"complete, damaged",218454,,DE-2,21,Schumacher 2004: 152,"IR: 287 [No. 76], pl. LII, fig. c",0,0,,17907,2021-11-08T19:16:45Z,13799,2015-09-29T07:24:54Z,https://tir.univie.ac.at/wiki/NO-12,https://tir.univie.ac.at/wiki/NO-12_bowl
NO-13,ṭerisna,terisna!ṭerisna,Raetic,unknown,NO-13 bone,bone,bone,uncertain,-450,linguistics,Revò,Monte Ozol,Museo delle Scienze di Trento,,sinistroverse,North Italic script,,1,7,,,engraved,complete,218455,,OZ-1,75,"Schumacher 2004: 153, 377","Sebesta 1993: 12–13, fig. 2; Sassatelli 1999: 453–474, fig. 5–7, pl. 1 b–d; Marzatico 2011b: 644–645, fig. 7.20",2,5,"position/orientation: Astragaloi, Gambacurta 2002: 124",17908,2021-11-08T19:16:58Z,17440,2020-04-07T18:55:06Z,https://tir.univie.ac.at/wiki/NO-13,https://tir.univie.ac.at/wiki/NO-13_bone
